,ts,year,month,day,hour,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
728,2015-01-31 18:00:00,2015,1,7,18,125,0,14280,108,14335,35.62,52.36
729,2015-01-31 19:00:00,2015,1,7,19,121,0,14069,77,14272,40.4,57.46
730,2015-01-31 20:00:00,2015,1,7,20,100,0,13581,49,13634,37.54,55.32
731,2015-01-31 21:00:00,2015,1,7,21,82,0,13380,46,13412,34.6,56.16
732,2015-01-31 22:00:00,2015,1,7,22,54,0,13449,41,13347,22.43,41.49
733,2015-01-31 23:00:00,2015,2,1,23,48,0,3360,13,3494,47.34,28.02
734,2015-02-01 00:00:00,2015,2,1,0,49,0,3088,10,3189,40.4,21.3
735,2015-02-01 01:00:00,2015,2,1,1,48,0,3014,9,2892,36.0,17.45
736,2015-02-01 02:00:00,2015,2,1,2,48,0,2821,11,2902,37.0,18.24
737,2015-02-01 03:00:00,2015,2,1,3,47,0,2928,8,2749,35.99,16.85
738,2015-02-01 04:00:00,2015,2,1,4,47,0,3119,8,3068,37.98,16.59
739,2015-02-01 05:00:00,2015,2,1,5,47,0,3157,10,3166,43.61,16.61
740,2015-02-01 06:00:00,2015,2,1,6,48,0,3289,18,3141,56.1,16.98
741,2015-02-01 07:00:00,2015,2,1,7,73,0,3102,63,3165,57.69,19.56
742,2015-02-01 08:00:00,2015,2,1,8,809,0,2838,691,2907,60.01,23.13
743,2015-02-01 09:00:00,2015,2,1,9,1981,0,2272,1797,2510,62.25,22.55
744,2015-02-01 10:00:00,2015,2,1,10,3082,0,1795,3078,1945,60.01,23.56
745,2015-02-01 11:00:00,2015,2,1,11,3817,0,1413,3568,1486,59.97,22.51
746,2015-02-01 12:00:00,2015,2,1,12,3836,0,1347,3572,1267,59.69,23.44
747,2015-02-01 13:00:00,2015,2,1,13,3701,0,1345,3474,1363,58.69,24.1
748,2015-02-01 14:00:00,2015,2,1,14,3475,0,1487,2935,1426,58.13,21.12
749,2015-02-01 15:00:00,2015,2,1,15,2742,0,1648,2383,1678,59.0,21.73
750,2015-02-01 16:00:00,2015,2,1,16,1281,0,1857,1211,1807,59.69,25.93
751,2015-02-01 17:00:00,2015,2,1,17,328,0,1864,392,2050,63.76,54.13
752,2015-02-01 18:00:00,2015,2,1,18,161,0,1813,98,1933,65.01,68.53
753,2015-02-01 19:00:00,2015,2,1,19,124,0,1731,52,1872,65.01,70.15
754,2015-02-01 20:00:00,2015,2,1,20,86,0,1816,30,1755,61.75,67.61
755,2015-02-01 21:00:00,2015,2,1,21,62,0,1960,19,1938,59.96,62.39
756,2015-02-01 22:00:00,2015,2,1,22,62,0,1912,16,2014,58.69,56.55
757,2015-02-01 23:00:00,2015,2,2,23,138,0,9032,45,9175,42.47,56.65
758,2015-02-02 00:00:00,2015,2,2,0,137,0,8519,43,8666,36.67,49.27
759,2015-02-02 01:00:00,2015,2,2,1,137,0,8232,44,8309,35.0,46.53
760,2015-02-02 02:00:00,2015,2,2,2,136,0,8330,44,8280,31.04,42.25
761,2015-02-02 03:00:00,2015,2,2,3,116,0,8367,22,8315,29.87,40.87
762,2015-02-02 04:00:00,2015,2,2,4,90,0,8505,2,8425,30.5,41.88
763,2015-02-02 05:00:00,2015,2,2,5,90,0,8563,2,8602,39.2,51.44
764,2015-02-02 06:00:00,2015,2,2,6,91,0,8273,9,8508,57.26,66.5
765,2015-02-02 07:00:00,2015,2,2,7,122,0,7650,114,7957,57.59,70.96
766,2015-02-02 08:00:00,2015,2,2,8,455,0,7409,548,7453,61.33,73.16
767,2015-02-02 09:00:00,2015,2,2,9,950,0,7497,1064,7493,63.89,77.89
768,2015-02-02 10:00:00,2015,2,2,10,1330,0,7931,1436,7939,62.61,76.34
769,2015-02-02 11:00:00,2015,2,2,11,1486,0,8464,1526,8471,58.34,72.25
770,2015-02-02 12:00:00,2015,2,2,12,1489,0,9472,1503,9129,54.1,66.45
771,2015-02-02 13:00:00,2015,2,2,13,1282,0,10421,1356,10088,43.89,56.81
772,2015-02-02 14:00:00,2015,2,2,14,1086,0,10640,1073,10700,42.59,55.43
773,2015-02-02 15:00:00,2015,2,2,15,786,0,10345,694,10567,43.89,56.44
774,2015-02-02 16:00:00,2015,2,2,16,343,0,10108,359,10127,49.64,62.63
775,2015-02-02 17:00:00,2015,2,2,17,91,0,9833,108,9941,52.5,74.35
776,2015-02-02 18:00:00,2015,2,2,18,56,0,10065,10,9939,64.89,84.34
777,2015-02-02 19:00:00,2015,2,2,19,55,0,10236,10,10203,61.99,80.79
778,2015-02-02 20:00:00,2015,2,2,20,41,0,10803,10,10561,54.1,72.41
779,2015-02-02 21:00:00,2015,2,2,21,43,0,11060,12,11042,46.45,62.82
780,2015-02-02 22:00:00,2015,2,2,22,42,0,11138,11,11154,38.4,55.41
781,2015-02-02 23:00:00,2015,2,3,23,77,0,11088,26,11136,20.17,40.96
782,2015-02-03 00:00:00,2015,2,3,0,77,0,10943,28,11036,15.1,38.45
783,2015-02-03 01:00:00,2015,2,3,1,77,0,10174,30,10444,13.55,34.03
784,2015-02-03 02:00:00,2015,2,3,2,77,0,9913,34,9986,13.0,30.66
785,2015-02-03 03:00:00,2015,2,3,3,75,0,9435,21,9525,12.0,30.59
786,2015-02-03 04:00:00,2015,2,3,4,75,0,9181,11,9385,18.1,30.28
787,2015-02-03 05:00:00,2015,2,3,5,75,0,9034,10,9085,30.23,36.38
788,2015-02-03 06:00:00,2015,2,3,6,80,0,8472,93,8605,43.52,47.92
789,2015-02-03 07:00:00,2015,2,3,7,426,0,7837,515,7873,47.05,55.67
790,2015-02-03 08:00:00,2015,2,3,8,1339,0,7008,1364,7117,50.0,66.52
791,2015-02-03 09:00:00,2015,2,3,9,2394,0,6743,2255,6420,50.48,71.59
792,2015-02-03 10:00:00,2015,2,3,10,3133,0,6864,3075,6736,49.38,69.44
793,2015-02-03 11:00:00,2015,2,3,11,3457,0,6669,3504,6658,49.12,68.88
794,2015-02-03 12:00:00,2015,2,3,12,3612,0,6652,3629,6480,49.05,63.37
795,2015-02-03 13:00:00,2015,2,3,13,3621,0,6711,3589,6659,47.47,55.77
796,2015-02-03 14:00:00,2015,2,3,14,3525,0,6642,3307,6673,45.94,55.61
797,2015-02-03 15:00:00,2015,2,3,15,3120,0,6334,2886,6315,45.94,56.07
798,2015-02-03 16:00:00,2015,2,3,16,2238,0,5654,2174,5862,46.26,66.85
799,2015-02-03 17:00:00,2015,2,3,17,987,0,4738,1017,4918,50.48,76.0
800,2015-02-03 18:00:00,2015,2,3,18,394,0,4152,362,4160,70.16,85.73
801,2015-02-03 19:00:00,2015,2,3,19,273,0,3770,202,3779,77.15,81.22
802,2015-02-03 20:00:00,2015,2,3,20,251,0,3363,156,3472,75.6,70.96
803,2015-02-03 21:00:00,2015,2,3,21,213,0,2966,147,2977,54.92,65.74
804,2015-02-03 22:00:00,2015,2,3,22,162,0,2718,125,2644,50.94,57.31
805,2015-02-03 23:00:00,2015,2,4,23,666,0,8382,557,8383,31.55,42.65
806,2015-02-04 00:00:00,2015,2,4,0,665,0,8060,618,8003,27.22,36.99
807,2015-02-04 01:00:00,2015,2,4,1,661,0,7798,609,7779,26.71,33.95
808,2015-02-04 02:00:00,2015,2,4,2,654,0,7380,594,7396,27.16,32.94
809,2015-02-04 03:00:00,2015,2,4,3,633,0,7027,529,7051,27.39,30.88
810,2015-02-04 04:00:00,2015,2,4,4,504,0,6648,413,6762,29.6,33.12
811,2015-02-04 05:00:00,2015,2,4,5,228,0,6270,206,6381,30.0,39.73
812,2015-02-04 06:00:00,2015,2,4,6,147,0,6097,64,6052,36.0,52.29
813,2015-02-04 07:00:00,2015,2,4,7,436,0,5917,456,5889,40.12,65.29
814,2015-02-04 08:00:00,2015,2,4,8,1673,0,5328,1561,5496,40.12,69.68
815,2015-02-04 09:00:00,2015,2,4,9,3635,0,4605,3173,4692,39.44,73.5
816,2015-02-04 10:00:00,2015,2,4,10,4894,0,4333,4651,4321,39.44,69.06
817,2015-02-04 11:00:00,2015,2,4,11,5323,0,4125,5120,4211,39.3,66.45
818,2015-02-04 12:00:00,2015,2,4,12,5555,0,3933,5090,4040,39.19,57.02
819,2015-02-04 13:00:00,2015,2,4,13,5620,0,3896,5081,3919,39.69,47.06
820,2015-02-04 14:00:00,2015,2,4,14,5517,0,3954,5098,3955,39.44,45.08
821,2015-02-04 15:00:00,2015,2,4,15,5236,0,4163,4834,4080,39.69,46.93
822,2015-02-04 16:00:00,2015,2,4,16,4798,0,4349,4413,4380,40.12,50.78
823,2015-02-04 17:00:00,2015,2,4,17,3891,0,4443,3477,4496,40.0,67.96
824,2015-02-04 18:00:00,2015,2,4,18,2315,0,4662,2058,4624,39.69,77.22
825,2015-02-04 19:00:00,2015,2,4,19,1141,0,5206,903,5027,50.0,78.16
826,2015-02-04 20:00:00,2015,2,4,20,718,0,5987,624,5874,55.69,72.5
827,2015-02-04 21:00:00,2015,2,4,21,704,0,6407,488,6496,47.58,56.27
828,2015-02-04 22:00:00,2015,2,4,22,683,0,6550,530,6542,40.12,44.68
829,2015-02-04 23:00:00,2015,2,5,23,321,0,5190,327,5072,50.9,37.71
830,2015-02-05 00:00:00,2015,2,5,0,244,0,5201,291,5174,41.77,36.21
831,2015-02-05 01:00:00,2015,2,5,1,184,0,5435,265,5356,38.0,27.28
832,2015-02-05 02:00:00,2015,2,5,2,146,0,5579,219,5638,37.1,29.39
833,2015-02-05 03:00:00,2015,2,5,3,122,0,5581,146,5585,36.9,26.73
834,2015-02-05 04:00:00,2015,2,5,4,61,0,5782,36,5672,36.7,33.93
835,2015-02-05 05:00:00,2015,2,5,5,33,0,6005,21,5805,37.4,39.38
836,2015-02-05 06:00:00,2015,2,5,6,93,0,6414,158,6183,38.0,52.38
837,2015-02-05 07:00:00,2015,2,5,7,657,0,6631,772,6692,41.15,64.4
838,2015-02-05 08:00:00,2015,2,5,8,1983,0,6738,1902,6735,43.0,70.13
839,2015-02-05 09:00:00,2015,2,5,9,3771,0,7080,3168,7012,45.12,73.38
840,2015-02-05 10:00:00,2015,2,5,10,4546,0,7235,3899,7276,44.71,70.58
841,2015-02-05 11:00:00,2015,2,5,11,4804,0,7314,4361,7367,42.0,67.53
842,2015-02-05 12:00:00,2015,2,5,12,4957,0,7341,4659,7492,41.6,60.79
843,2015-02-05 13:00:00,2015,2,5,13,4915,0,7216,4767,7298,37.0,56.4
844,2015-02-05 14:00:00,2015,2,5,14,4766,0,7343,4661,7378,32.0,57.3
845,2015-02-05 15:00:00,2015,2,5,15,4406,0,7553,4331,7544,27.5,57.66
846,2015-02-05 16:00:00,2015,2,5,16,3924,0,7613,3736,7604,28.2,62.7
847,2015-02-05 17:00:00,2015,2,5,17,3033,0,7642,3026,7675,32.08,75.71
848,2015-02-05 18:00:00,2015,2,5,18,2035,0,7402,2085,7484,37.1,82.79
849,2015-02-05 19:00:00,2015,2,5,19,1070,0,7175,1032,7249,46.39,79.39
850,2015-02-05 20:00:00,2015,2,5,20,663,0,6971,573,6995,54.15,72.83
851,2015-02-05 21:00:00,2015,2,5,21,602,0,7102,490,7056,53.5,62.14
852,2015-02-05 22:00:00,2015,2,5,22,604,0,7108,463,7144,47.19,60.7
853,2015-02-05 23:00:00,2015,2,6,23,661,0,3126,542,3270,52.95,51.07
854,2015-02-06 00:00:00,2015,2,6,0,665,0,2596,537,2737,51.0,44.28
855,2015-02-06 01:00:00,2015,2,6,1,661,0,2294,525,2322,48.0,39.2
856,2015-02-06 02:00:00,2015,2,6,2,621,0,2018,520,2026,48.0,37.08
857,2015-02-06 03:00:00,2015,2,6,3,560,0,1802,506,1804,49.19,36.72
858,2015-02-06 04:00:00,2015,2,6,4,465,0,1713,368,1582,52.45,38.61
859,2015-02-06 05:00:00,2015,2,6,5,425,0,1530,352,1559,54.05,45.97
860,2015-02-06 06:00:00,2015,2,6,6,518,0,1279,561,1343,57.49,61.27
861,2015-02-06 07:00:00,2015,2,6,7,1272,0,1068,1608,1126,60.69,70.47
862,2015-02-06 08:00:00,2015,2,6,8,3123,0,801,3197,915,60.8,72.57
863,2015-02-06 09:00:00,2015,2,6,9,4415,0,786,4288,774,60.95,76.79
864,2015-02-06 10:00:00,2015,2,6,10,4950,0,951,4871,948,61.19,70.96
865,2015-02-06 11:00:00,2015,2,6,11,5245,0,1285,5163,1297,60.95,67.95
866,2015-02-06 12:00:00,2015,2,6,12,5366,0,1774,5230,1684,60.5,63.06
867,2015-02-06 13:00:00,2015,2,6,13,5338,0,2263,5117,2179,57.93,55.9
868,2015-02-06 14:00:00,2015,2,6,14,5083,0,2635,4927,2648,57.49,56.06
869,2015-02-06 15:00:00,2015,2,6,15,4666,0,3081,4679,2919,57.49,56.61
870,2015-02-06 16:00:00,2015,2,6,16,4279,0,3460,4204,3354,58.69,66.81
871,2015-02-06 17:00:00,2015,2,6,17,3709,0,3693,3573,3708,57.03,78.38
872,2015-02-06 18:00:00,2015,2,6,18,2866,0,3829,2790,3865,55.0,81.86
873,2015-02-06 19:00:00,2015,2,6,19,1846,0,3776,1644,3905,56.23,79.13
874,2015-02-06 20:00:00,2015,2,6,20,989,0,3807,919,3832,59.03,76.25
875,2015-02-06 21:00:00,2015,2,6,21,838,0,4131,700,4068,58.0,68.1
876,2015-02-06 22:00:00,2015,2,6,22,825,0,4319,667,4259,54.05,66.22
877,2015-02-06 23:00:00,2015,2,7,23,448,0,6233,450,6299,60.12,65.89
878,2015-02-07 00:00:00,2015,2,7,0,368,0,5960,447,6090,55.0,63.59
879,2015-02-07 01:00:00,2015,2,7,1,284,0,5524,492,5595,51.31,58.61
880,2015-02-07 02:00:00,2015,2,7,2,233,0,5069,342,5194,52.64,53.68
881,2015-02-07 03:00:00,2015,2,7,3,164,0,4600,278,4691,55.92,51.39
882,2015-02-07 04:00:00,2015,2,7,4,123,0,3927,205,4202,59.0,52.55
883,2015-02-07 05:00:00,2015,2,7,5,70,0,3509,170,3505,61.3,53.8
884,2015-02-07 06:00:00,2015,2,7,6,158,0,2799,396,3018,63.0,58.41
885,2015-02-07 07:00:00,2015,2,7,7,673,0,2029,1144,2119,65.19,60.24
886,2015-02-07 08:00:00,2015,2,7,8,1870,0,1437,2399,1540,69.01,64.11
887,2015-02-07 09:00:00,2015,2,7,9,3375,0,1159,3529,1196,69.98,69.51
888,2015-02-07 10:00:00,2015,2,7,10,4055,0,1153,4169,1212,70.02,69.14
889,2015-02-07 11:00:00,2015,2,7,11,4463,0,1224,4593,1270,70.69,66.27
890,2015-02-07 12:00:00,2015,2,7,12,4778,0,1610,4684,1602,69.98,66.67
891,2015-02-07 13:00:00,2015,2,7,13,4922,0,2336,4726,2244,69.1,68.54
892,2015-02-07 14:00:00,2015,2,7,14,4851,0,2618,4622,2910,68.0,67.45
893,2015-02-07 15:00:00,2015,2,7,15,4748,0,3216,4525,3094,67.1,65.64
894,2015-02-07 16:00:00,2015,2,7,16,4518,0,3801,4238,3810,68.09,66.66
895,2015-02-07 17:00:00,2015,2,7,17,3987,0,4437,3710,4331,67.9,81.59
896,2015-02-07 18:00:00,2015,2,7,18,3297,0,5133,3000,5094,65.69,90.0
897,2015-02-07 19:00:00,2015,2,7,19,2093,0,5154,1923,5250,64.23,84.26
898,2015-02-07 20:00:00,2015,2,7,20,1040,0,5225,983,5087,65.11,79.77
899,2015-02-07 21:00:00,2015,2,7,21,726,0,5593,603,5266,65.19,67.21
900,2015-02-07 22:00:00,2015,2,7,22,676,0,5958,565,5766,62.0,65.14
901,2015-02-07 23:00:00,2015,2,1,23,687,0,4008,530,4054,52.54,63.8
902,2015-02-08 00:00:00,2015,2,1,0,689,0,3970,551,3880,46.86,57.09
903,2015-02-08 01:00:00,2015,2,1,1,688,0,4013,592,3990,44.98,52.95
904,2015-02-08 02:00:00,2015,2,1,2,685,0,4263,603,4205,44.68,50.79
905,2015-02-08 03:00:00,2015,2,1,3,685,0,4442,592,4487,43.56,49.74
906,2015-02-08 04:00:00,2015,2,1,4,624,0,4547,466,4535,42.32,50.68
907,2015-02-08 05:00:00,2015,2,1,5,496,0,4796,445,4741,41.0,51.94
908,2015-02-08 06:00:00,2015,2,1,6,322,0,4891,517,4940,40.16,54.25
909,2015-02-08 07:00:00,2015,2,1,7,808,0,4825,1259,4814,40.16,55.17
910,2015-02-08 08:00:00,2015,2,1,8,2429,0,4727,2462,4678,40.3,56.87
911,2015-02-08 09:00:00,2015,2,1,9,4004,0,4739,3857,4763,43.25,55.59
912,2015-02-08 10:00:00,2015,2,1,10,4609,0,4621,4569,4700,43.39,51.89
913,2015-02-08 11:00:00,2015,2,1,11,4932,0,4947,5047,4852,43.28,49.13
914,2015-02-08 12:00:00,2015,2,1,12,5076,0,5576,5100,5420,42.68,47.63
915,2015-02-08 13:00:00,2015,2,1,13,5137,0,5998,5112,6046,41.0,47.11
916,2015-02-08 14:00:00,2015,2,1,14,5097,0,6058,5015,6163,40.16,41.4
917,2015-02-08 15:00:00,2015,2,1,15,4896,0,6105,4827,6088,40.16,42.07
918,2015-02-08 16:00:00,2015,2,1,16,4503,0,5917,4533,5996,40.16,41.97
919,2015-02-08 17:00:00,2015,2,1,17,3847,0,5515,3993,5624,42.56,56.62
920,2015-02-08 18:00:00,2015,2,1,18,2860,0,4860,3182,5064,44.76,64.46
921,2015-02-08 19:00:00,2015,2,1,19,1541,0,4369,1954,4453,48.62,68.86
922,2015-02-08 20:00:00,2015,2,1,20,756,0,4024,987,3981,63.5,67.51
923,2015-02-08 21:00:00,2015,2,1,21,621,0,4198,653,4038,66.78,58.31
924,2015-02-08 22:00:00,2015,2,1,22,624,0,4329,564,4283,61.98,51.78
925,2015-02-08 23:00:00,2015,2,2,23,299,0,5017,261,4997,51.5,47.15
926,2015-02-09 00:00:00,2015,2,2,0,173,0,4924,166,4862,49.3,41.5
927,2015-02-09 01:00:00,2015,2,2,1,82,0,4840,135,4849,47.69,37.33
928,2015-02-09 02:00:00,2015,2,2,2,68,0,4628,88,4694,47.69,35.33
929,2015-02-09 03:00:00,2015,2,2,3,69,0,4460,61,4515,47.2,34.67
930,2015-02-09 04:00:00,2015,2,2,4,69,0,3983,51,4184,47.55,36.5
931,2015-02-09 05:00:00,2015,2,2,5,68,0,3737,43,3838,51.5,44.59
932,2015-02-09 06:00:00,2015,2,2,6,76,0,3518,89,3527,62.5,61.72
933,2015-02-09 07:00:00,2015,2,2,7,307,0,3269,447,3319,63.48,67.85
934,2015-02-09 08:00:00,2015,2,2,8,1153,0,2647,1259,2640,63.76,72.67
935,2015-02-09 09:00:00,2015,2,2,9,2639,0,2387,2349,2338,65.0,77.71
936,2015-02-09 10:00:00,2015,2,2,10,3479,0,2275,3332,2280,65.0,75.51
937,2015-02-09 11:00:00,2015,2,2,11,3937,0,2290,4071,2284,65.49,76.74
938,2015-02-09 12:00:00,2015,2,2,12,4191,0,2464,4436,2417,65.25,71.84
939,2015-02-09 13:00:00,2015,2,2,13,4189,0,2815,4418,2730,63.48,68.76
940,2015-02-09 14:00:00,2015,2,2,14,4165,0,3358,4172,3270,63.48,67.56
941,2015-02-09 15:00:00,2015,2,2,15,3988,0,3805,3927,3871,62.53,68.98
942,2015-02-09 16:00:00,2015,2,2,16,3761,0,4407,3491,4362,62.52,76.95
943,2015-02-09 17:00:00,2015,2,2,17,3326,0,5046,2942,4999,61.0,85.91
944,2015-02-09 18:00:00,2015,2,2,18,2221,0,5845,1988,5724,58.01,102.62
945,2015-02-09 19:00:00,2015,2,2,19,949,0,6320,990,6410,61.51,97.99
946,2015-02-09 20:00:00,2015,2,2,20,550,0,6315,468,6428,63.69,82.89
947,2015-02-09 21:00:00,2015,2,2,21,519,0,6547,441,6495,57.57,72.83
948,2015-02-09 22:00:00,2015,2,2,22,494,0,6682,396,6689,49.94,68.4
949,2015-02-09 23:00:00,2015,2,3,23,356,0,2843,313,2723,58.81,61.16
950,2015-02-10 00:00:00,2015,2,3,0,313,0,2652,304,2552,56.6,59.36
951,2015-02-10 01:00:00,2015,2,3,1,217,0,2647,191,2583,53.65,54.01
952,2015-02-10 02:00:00,2015,2,3,2,188,0,2400,100,2477,52.01,53.17
953,2015-02-10 03:00:00,2015,2,3,3,143,0,2151,78,2183,50.0,51.89
954,2015-02-10 04:00:00,2015,2,3,4,113,0,1947,59,1978,53.65,52.35
955,2015-02-10 05:00:00,2015,2,3,5,113,0,1815,41,1770,57.6,58.22
956,2015-02-10 06:00:00,2015,2,3,6,118,0,1577,39,1643,61.5,73.56
957,2015-02-10 07:00:00,2015,2,3,7,223,0,1410,234,1437,62.86,79.08
958,2015-02-10 08:00:00,2015,2,3,8,1098,0,1085,991,1133,64.85,82.09
959,2015-02-10 09:00:00,2015,2,3,9,2612,0,807,2371,780,63.4,85.98
960,2015-02-10 10:00:00,2015,2,3,10,4112,0,1155,3871,991,61.19,85.33
961,2015-02-10 11:00:00,2015,2,3,11,4513,0,1868,4500,1704,61.25,84.41
962,2015-02-10 12:00:00,2015,2,3,12,4770,0,2627,4848,2673,60.01,79.31
963,2015-02-10 13:00:00,2015,2,3,13,4701,0,3258,4757,3285,56.8,74.93
964,2015-02-10 14:00:00,2015,2,3,14,4449,0,3760,4607,3677,51.89,73.39
965,2015-02-10 15:00:00,2015,2,3,15,3918,0,4269,4058,4218,48.0,76.03
966,2015-02-10 16:00:00,2015,2,3,16,3237,0,4657,3232,4524,51.89,76.88
967,2015-02-10 17:00:00,2015,2,3,17,2407,0,4644,2177,4645,55.97,88.42
968,2015-02-10 18:00:00,2015,2,3,18,1060,0,3780,1196,4217,60.0,91.25
969,2015-02-10 19:00:00,2015,2,3,19,593,0,3400,568,3263,63.03,90.14
970,2015-02-10 20:00:00,2015,2,3,20,493,0,3489,359,3257,62.69,84.78
971,2015-02-10 21:00:00,2015,2,3,21,408,0,3558,312,3495,59.1,75.41
972,2015-02-10 22:00:00,2015,2,3,22,248,0,3575,297,3475,55.42,69.47
973,2015-02-10 23:00:00,2015,2,4,23,31,0,12308,5,12404,26.28,60.2
974,2015-02-11 00:00:00,2015,2,4,0,31,0,12087,12,12144,23.01,56.95
975,2015-02-11 01:00:00,2015,2,4,1,31,0,11868,8,11750,18.0,55.25
976,2015-02-11 02:00:00,2015,2,4,2,22,0,12144,3,12139,16.6,53.4
977,2015-02-11 03:00:00,2015,2,4,3,22,0,11746,0,11906,18.0,52.05
978,2015-02-11 04:00:00,2015,2,4,4,22,0,11299,0,11254,25.0,53.63
979,2015-02-11 05:00:00,2015,2,4,5,22,0,10873,4,11041,30.1,58.9
980,2015-02-11 06:00:00,2015,2,4,6,32,0,10547,19,10872,46.95,77.06
981,2015-02-11 07:00:00,2015,2,4,7,84,0,10111,160,10146,47.92,81.2
982,2015-02-11 08:00:00,2015,2,4,8,332,0,9994,445,9985,47.8,85.06
983,2015-02-11 09:00:00,2015,2,4,9,676,0,9970,769,9832,48.81,88.22
984,2015-02-11 10:00:00,2015,2,4,10,833,0,9396,986,9702,49.21,86.4
985,2015-02-11 11:00:00,2015,2,4,11,967,0,8364,1042,8856,50.19,86.48
986,2015-02-11 12:00:00,2015,2,4,12,928,0,7684,1071,7620,52.1,81.83
987,2015-02-11 13:00:00,2015,2,4,13,816,0,6762,977,7175,50.7,80.14
988,2015-02-11 14:00:00,2015,2,4,14,672,0,6798,741,6579,52.1,79.95
989,2015-02-11 15:00:00,2015,2,4,15,521,0,6286,515,6429,54.1,81.04
990,2015-02-11 16:00:00,2015,2,4,16,185,0,5963,200,5981,57.69,84.66
991,2015-02-11 17:00:00,2015,2,4,17,39,0,5603,17,5580,67.74,91.68
992,2015-02-11 18:00:00,2015,2,4,18,34,0,5991,2,5852,63.03,94.42
993,2015-02-11 19:00:00,2015,2,4,19,34,0,6598,2,6460,63.0,96.62
994,2015-02-11 20:00:00,2015,2,4,20,21,0,6876,1,6880,59.59,89.38
995,2015-02-11 21:00:00,2015,2,4,21,21,0,7017,3,6885,55.88,83.42
996,2015-02-11 22:00:00,2015,2,4,22,21,0,7652,2,7273,49.21,80.59
997,2015-02-11 23:00:00,2015,2,5,23,34,0,1962,16,1937,68.88,73.92
998,2015-02-12 00:00:00,2015,2,5,0,34,0,2197,7,2188,62.17,64.47
999,2015-02-12 01:00:00,2015,2,5,1,34,0,2290,7,2385,54.21,56.34
1000,2015-02-12 02:00:00,2015,2,5,2,33,0,2158,9,2327,48.8,55.19
1001,2015-02-12 03:00:00,2015,2,5,3,33,0,2149,11,2115,48.5,54.8
1002,2015-02-12 04:00:00,2015,2,5,4,33,0,2198,11,2224,48.69,56.62
1003,2015-02-12 05:00:00,2015,2,5,5,33,0,2232,10,2235,59.64,63.09
1004,2015-02-12 06:00:00,2015,2,5,6,37,0,2261,32,2231,68.02,76.93
1005,2015-02-12 07:00:00,2015,2,5,7,75,0,2452,153,2446,70.0,84.62
1006,2015-02-12 08:00:00,2015,2,5,8,524,0,2484,961,2504,72.69,89.34
1007,2015-02-12 09:00:00,2015,2,5,9,1215,0,2335,1947,2439,72.28,92.25
1008,2015-02-12 10:00:00,2015,2,5,10,1860,0,2056,2475,2101,70.67,89.74
1009,2015-02-12 11:00:00,2015,2,5,11,2169,0,1881,2579,1955,70.0,86.53
1010,2015-02-12 12:00:00,2015,2,5,12,2731,0,1749,2584,1814,68.07,81.97
1011,2015-02-12 13:00:00,2015,2,5,13,2726,0,1570,2291,1615,66.52,80.32
1012,2015-02-12 14:00:00,2015,2,5,14,2540,0,1399,1952,1528,66.4,80.05
1013,2015-02-12 15:00:00,2015,2,5,15,1715,0,1258,1226,1335,67.0,80.48
1014,2015-02-12 16:00:00,2015,2,5,16,500,0,1391,634,1337,71.0,80.31
1015,2015-02-12 17:00:00,2015,2,5,17,97,0,1631,351,1645,78.69,91.92
1016,2015-02-12 18:00:00,2015,2,5,18,54,0,1671,108,1700,77.1,93.96
1017,2015-02-12 19:00:00,2015,2,5,19,54,0,1748,0,1723,76.99,94.41
1018,2015-02-12 20:00:00,2015,2,5,20,44,0,1898,0,1893,73.85,88.01
1019,2015-02-12 21:00:00,2015,2,5,21,42,0,2062,42,2026,67.65,82.03
1020,2015-02-12 22:00:00,2015,2,5,22,41,0,2295,46,2281,65.98,78.47
1021,2015-02-12 23:00:00,2015,2,6,23,74,0,3415,11,3348,59.0,68.9
1022,2015-02-13 00:00:00,2015,2,6,0,70,0,3656,11,3655,49.07,59.45
1023,2015-02-13 01:00:00,2015,2,6,1,70,0,3827,11,3887,45.3,55.68
1024,2015-02-13 02:00:00,2015,2,6,2,70,0,3966,9,3986,42.43,52.66
1025,2015-02-13 03:00:00,2015,2,6,3,70,0,4547,7,4380,41.62,51.92
1026,2015-02-13 04:00:00,2015,2,6,4,70,0,5197,9,5066,41.71,51.83
1027,2015-02-13 05:00:00,2015,2,6,5,77,0,5606,7,5649,45.42,55.16
1028,2015-02-13 06:00:00,2015,2,6,6,72,0,6046,85,5965,58.25,66.98
1029,2015-02-13 07:00:00,2015,2,6,7,155,0,6293,247,6417,57.84,70.6
1030,2015-02-13 08:00:00,2015,2,6,8,940,0,6474,1073,6518,60.1,72.21
1031,2015-02-13 09:00:00,2015,2,6,9,1906,0,6903,2111,6885,60.1,75.28
1032,2015-02-13 10:00:00,2015,2,6,10,2861,0,7239,3087,7187,58.03,73.39
1033,2015-02-13 11:00:00,2015,2,6,11,3583,0,7872,3592,7712,54.35,70.32
1034,2015-02-13 12:00:00,2015,2,6,12,3783,0,8273,3508,8442,49.89,62.54
1035,2015-02-13 13:00:00,2015,2,6,13,3431,0,8395,3403,8560,47.54,60.15
1036,2015-02-13 14:00:00,2015,2,6,14,3012,0,8932,2973,8745,44.19,56.98
1037,2015-02-13 15:00:00,2015,2,6,15,2520,0,9127,2179,9165,43.2,56.29
