,ts,year,month,day,hour,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
5010,2015-07-29 07:00:00,2015,7,4,7,2338,0,1266,2781,1333,68.3,80.15
5011,2015-07-29 08:00:00,2015,7,4,8,3992,0,1214,3998,1229,68.46,81.36
5012,2015-07-29 09:00:00,2015,7,4,9,4706,0,1280,4492,1317,70.0,87.61
5013,2015-07-29 10:00:00,2015,7,4,10,5018,0,1458,5180,1466,70.68,88.13
5014,2015-07-29 11:00:00,2015,7,4,11,5132,0,1960,5397,1871,70.01,87.75
5015,2015-07-29 12:00:00,2015,7,4,12,5154,0,2789,5292,2645,67.1,84.88
5016,2015-07-29 13:00:00,2015,7,4,13,5056,0,3799,5123,3629,65.1,81.59
5017,2015-07-29 14:00:00,2015,7,4,14,4762,0,4986,4871,4828,63.49,79.4
5018,2015-07-29 15:00:00,2015,7,4,15,4262,0,6098,4462,5872,62.57,78.54
5019,2015-07-29 16:00:00,2015,7,4,16,3704,0,6817,3828,6945,59.68,76.49
5020,2015-07-29 17:00:00,2015,7,4,17,3113,0,6911,2977,7104,57.1,71.43
5021,2015-07-29 18:00:00,2015,7,4,18,2002,0,6998,1830,6932,54.72,69.72
5022,2015-07-29 19:00:00,2015,7,4,19,1011,0,6867,1016,6913,62.1,76.65
5023,2015-07-29 20:00:00,2015,7,4,20,720,0,6787,697,6782,62.93,77.0
5024,2015-07-29 21:00:00,2015,7,4,21,693,0,6813,627,6794,54.72,69.0
5025,2015-07-29 22:00:00,2015,7,5,22,690,0,6564,609,6587,49.1,58.55
5026,2015-07-29 23:00:00,2015,7,5,23,666,0,6301,592,6391,46.79,57.55
5027,2015-07-30 00:00:00,2015,7,5,0,630,0,5958,580,6002,45.5,56.73
5028,2015-07-30 01:00:00,2015,7,5,1,615,0,6016,579,5875,45.0,56.95
5029,2015-07-30 02:00:00,2015,7,5,2,612,0,6185,601,6123,42.8,55.03
5030,2015-07-30 03:00:00,2015,7,5,3,622,0,6085,538,6180,44.7,57.0
5031,2015-07-30 04:00:00,2015,7,5,4,496,0,5994,473,6037,45.8,57.06
5032,2015-07-30 05:00:00,2015,7,5,5,355,0,5901,438,5944,47.36,55.27
5033,2015-07-30 06:00:00,2015,7,5,6,705,0,5849,939,5892,54.1,67.4
5034,2015-07-30 07:00:00,2015,7,5,7,2199,0,5699,2426,5675,61.98,75.34
5035,2015-07-30 08:00:00,2015,7,5,8,3683,0,5686,3650,5600,62.47,76.61
5036,2015-07-30 09:00:00,2015,7,5,9,4269,0,5502,4147,5507,63.27,80.91
5037,2015-07-30 10:00:00,2015,7,5,10,4602,0,5561,4514,5413,64.03,81.37
5038,2015-07-30 11:00:00,2015,7,5,11,4843,0,5711,4787,5626,64.27,81.91
5039,2015-07-30 12:00:00,2015,7,5,12,4963,0,5946,4813,6007,62.6,80.48
5040,2015-07-30 13:00:00,2015,7,5,13,4922,0,6233,4778,6105,62.0,78.53
5041,2015-07-30 14:00:00,2015,7,5,14,4668,0,6549,4616,6499,62.1,77.48
5042,2015-07-30 15:00:00,2015,7,5,15,4245,0,6766,4224,6651,62.47,78.28
5043,2015-07-30 16:00:00,2015,7,5,16,3748,0,6675,3707,6819,60.91,77.65
5044,2015-07-30 17:00:00,2015,7,5,17,3066,0,7141,3063,6718,59.1,73.02
5045,2015-07-30 18:00:00,2015,7,5,18,2006,0,7308,2006,7307,61.57,75.29
5046,2015-07-30 19:00:00,2015,7,5,19,996,0,7161,1035,7083,63.49,76.98
5047,2015-07-30 20:00:00,2015,7,5,20,732,0,6974,695,7025,63.49,76.89
5048,2015-07-30 21:00:00,2015,7,5,21,713,0,6615,666,6678,57.1,69.8
5049,2015-07-30 22:00:00,2015,7,6,22,713,0,6196,645,6247,55.01,62.2
5050,2015-07-30 23:00:00,2015,7,6,23,710,0,5838,646,5839,47.87,55.6
5051,2015-07-31 00:00:00,2015,7,6,0,705,0,5578,642,5569,46.79,53.9
5052,2015-07-31 01:00:00,2015,7,6,1,674,0,5472,610,5405,46.61,53.46
5053,2015-07-31 02:00:00,2015,7,6,2,672,0,5446,609,5519,46.37,53.14
5054,2015-07-31 03:00:00,2015,7,6,3,637,0,5245,528,5130,46.61,53.27
5055,2015-07-31 04:00:00,2015,7,6,4,478,0,5297,417,5322,48.0,55.25
5056,2015-07-31 05:00:00,2015,7,6,5,304,0,4626,399,5145,52.57,59.43
5057,2015-07-31 06:00:00,2015,7,6,6,588,0,4047,922,4240,59.0,72.38
5058,2015-07-31 07:00:00,2015,7,6,7,1718,0,3768,2286,3875,62.93,77.06
5059,2015-07-31 08:00:00,2015,7,6,8,3090,0,3729,3430,3917,63.93,77.58
5060,2015-07-31 09:00:00,2015,7,6,9,3953,0,3861,3970,3874,63.29,81.32
5061,2015-07-31 10:00:00,2015,7,6,10,4183,0,4180,4453,4189,63.29,81.18
5062,2015-07-31 11:00:00,2015,7,6,11,4074,0,4694,4589,4583,62.1,80.78
5063,2015-07-31 12:00:00,2015,7,6,12,3973,0,5849,4382,5386,59.49,79.32
5064,2015-07-31 13:00:00,2015,7,6,13,3974,0,7264,4042,6777,57.63,75.77
5065,2015-07-31 14:00:00,2015,7,6,14,3599,0,7584,3711,7467,57.1,74.26
5066,2015-07-31 15:00:00,2015,7,6,15,3003,0,7986,3533,7852,57.97,74.72
5067,2015-07-31 16:00:00,2015,7,6,16,2665,0,7688,3009,7789,53.87,71.29
5068,2015-07-31 17:00:00,2015,7,6,17,2316,0,7662,2287,7492,53.0,67.71
5069,2015-07-31 18:00:00,2015,7,6,18,1644,0,8163,1466,8001,56.57,71.55
5070,2015-07-31 19:00:00,2015,7,6,19,845,0,7707,1002,7823,60.22,74.84
5071,2015-07-31 20:00:00,2015,7,6,20,607,0,7170,744,7434,60.47,75.23
5072,2015-07-31 21:00:00,2015,7,6,21,529,0,6307,565,6681,54.71,68.38
5073,2015-07-31 22:00:00,2015,8,7,22,52,0,1015,14,1003,61.5,55.71
5074,2015-07-31 23:00:00,2015,8,7,23,43,0,1235,10,1164,59.82,54.08
5075,2015-08-01 00:00:00,2015,8,7,0,36,0,1443,7,1416,57.9,52.5
5076,2015-08-01 01:00:00,2015,8,7,1,36,0,1579,3,1602,55.0,52.02
5077,2015-08-01 02:00:00,2015,8,7,2,36,0,1692,1,1725,54.56,51.33
5078,2015-08-01 03:00:00,2015,8,7,3,36,0,1904,1,1837,57.59,51.03
5079,2015-08-01 04:00:00,2015,8,7,4,36,0,2029,1,2030,60.89,52.12
5080,2015-08-01 05:00:00,2015,8,7,5,38,0,1942,12,2032,67.5,51.98
5081,2015-08-01 06:00:00,2015,8,7,6,47,0,2008,34,1925,69.1,55.69
5082,2015-08-01 07:00:00,2015,8,7,7,485,0,1959,600,1944,74.69,58.15
5083,2015-08-01 08:00:00,2015,8,7,8,1356,0,2273,1611,2000,75.96,63.33
5084,2015-08-01 09:00:00,2015,8,7,9,2183,0,1895,2448,2122,73.6,71.31
5085,2015-08-01 10:00:00,2015,8,7,10,2802,0,1959,3003,1789,69.96,71.61
5086,2015-08-01 11:00:00,2015,8,7,11,3076,0,2200,3257,2051,68.0,72.06
5087,2015-08-01 12:00:00,2015,8,7,12,3199,0,2348,3233,2196,65.1,71.34
5088,2015-08-01 13:00:00,2015,8,7,13,3130,0,2395,2948,2405,64.89,66.23
5089,2015-08-01 14:00:00,2015,8,7,14,2572,0,1986,2289,2354,66.49,63.31
5090,2015-08-01 15:00:00,2015,8,7,15,1300,0,1985,1183,2012,67.73,63.4
5091,2015-08-01 16:00:00,2015,8,7,16,324,0,2306,300,2292,71.46,61.41
5092,2015-08-01 17:00:00,2015,8,7,17,77,0,3096,55,2829,74.69,63.55
5093,2015-08-01 18:00:00,2015,8,7,18,65,0,3564,9,3749,71.0,69.85
5094,2015-08-01 19:00:00,2015,8,7,19,56,0,4139,19,4055,66.49,75.68
5095,2015-08-01 20:00:00,2015,8,7,20,56,0,4849,18,4444,63.31,72.98
5096,2015-08-01 21:00:00,2015,8,7,21,55,0,5212,14,4773,60.0,64.89
5097,2015-08-01 22:00:00,2015,8,1,22,41,0,4787,24,4831,50.42,60.5
5098,2015-08-01 23:00:00,2015,8,1,23,42,0,4981,10,4882,43.98,54.74
5099,2015-08-02 00:00:00,2015,8,1,0,42,0,5361,9,5366,40.94,52.69
5100,2015-08-02 01:00:00,2015,8,1,1,41,0,5914,10,5840,39.51,52.77
5101,2015-08-02 02:00:00,2015,8,1,2,41,0,6324,10,6310,39.0,51.43
5102,2015-08-02 03:00:00,2015,8,1,3,42,0,6553,11,6569,40.13,50.43
5103,2015-08-02 04:00:00,2015,8,1,4,43,0,6612,10,6688,42.1,49.04
5104,2015-08-02 05:00:00,2015,8,1,5,42,0,6942,84,6870,43.98,48.69
5105,2015-08-02 06:00:00,2015,8,1,6,156,0,7326,181,7347,42.1,50.84
5106,2015-08-02 07:00:00,2015,8,1,7,1126,0,7626,1126,7610,43.76,52.03
5107,2015-08-02 08:00:00,2015,8,1,8,2279,0,8132,2325,7985,43.98,52.77
5108,2015-08-02 09:00:00,2015,8,1,9,3471,0,8706,3442,8650,40.94,54.38
5109,2015-08-02 10:00:00,2015,8,1,10,4145,0,9064,4042,9089,37.02,53.9
5110,2015-08-02 11:00:00,2015,8,1,11,4206,0,9170,4174,9391,34.84,53.46
5111,2015-08-02 12:00:00,2015,8,1,12,4154,0,9263,4102,9352,33.21,51.24
5112,2015-08-02 13:00:00,2015,8,1,13,3954,0,9574,3791,9470,27.0,49.78
5113,2015-08-02 14:00:00,2015,8,1,14,3470,0,10080,2966,10026,26.39,50.1
5114,2015-08-02 15:00:00,2015,8,1,15,2420,0,10439,1965,10266,26.84,50.56
5115,2015-08-02 16:00:00,2015,8,1,16,882,0,10725,764,10762,37.1,53.65
5116,2015-08-02 17:00:00,2015,8,1,17,396,0,10772,333,10749,45.56,55.31
5117,2015-08-02 18:00:00,2015,8,1,18,343,0,11237,193,10906,50.48,58.71
5118,2015-08-02 19:00:00,2015,8,1,19,246,0,11419,136,11346,49.88,73.21
5119,2015-08-02 20:00:00,2015,8,1,20,173,0,11341,115,11422,45.56,75.98
5120,2015-08-02 21:00:00,2015,8,1,21,118,0,11198,65,11131,40.56,71.19
5121,2015-08-02 22:00:00,2015,8,2,22,580,0,2799,362,2768,49.29,69.9
5122,2015-08-02 23:00:00,2015,8,2,23,543,0,2750,426,2795,44.96,57.55
5123,2015-08-03 00:00:00,2015,8,2,0,412,0,2674,339,2697,40.16,54.52
5124,2015-08-03 01:00:00,2015,8,2,1,172,0,2675,190,2623,35.84,54.48
5125,2015-08-03 02:00:00,2015,8,2,2,62,0,2628,60,2649,33.35,53.78
5126,2015-08-03 03:00:00,2015,8,2,3,45,0,2446,16,2374,33.32,53.88
5127,2015-08-03 04:00:00,2015,8,2,4,45,0,2240,19,2313,33.6,66.72
5128,2015-08-03 05:00:00,2015,8,2,5,60,0,2173,80,2155,32.81,69.1
5129,2015-08-03 06:00:00,2015,8,2,6,680,0,2205,748,2192,33.43,73.4
5130,2015-08-03 07:00:00,2015,8,2,7,2203,0,2213,2382,2171,33.88,76.08
5131,2015-08-03 08:00:00,2015,8,2,8,3908,0,2266,3989,2231,38.17,77.98
5132,2015-08-03 09:00:00,2015,8,2,9,4677,0,2653,4822,2505,40.0,78.72
5133,2015-08-03 10:00:00,2015,8,2,10,4936,0,2900,5105,2915,39.0,78.55
5134,2015-08-03 11:00:00,2015,8,2,11,4924,0,3097,4936,3001,38.17,78.08
5135,2015-08-03 12:00:00,2015,8,2,12,4803,0,3774,4625,3484,33.6,72.95
5136,2015-08-03 13:00:00,2015,8,2,13,4451,0,4421,4137,4285,28.16,71.21
5137,2015-08-03 14:00:00,2015,8,2,14,3830,0,4660,3514,4592,25.02,70.27
5138,2015-08-03 15:00:00,2015,8,2,15,2898,0,4830,2737,4818,25.13,71.3
5139,2015-08-03 16:00:00,2015,8,2,16,1573,0,4665,1575,4765,36.13,72.56
5140,2015-08-03 17:00:00,2015,8,2,17,767,0,4855,658,4707,44.17,71.96
5141,2015-08-03 18:00:00,2015,8,2,18,626,0,5100,496,5061,49.29,71.98
5142,2015-08-03 19:00:00,2015,8,2,19,559,0,5560,513,5490,48.0,77.51
5143,2015-08-03 20:00:00,2015,8,2,20,532,0,5725,516,5698,44.96,76.53
5144,2015-08-03 21:00:00,2015,8,2,21,485,0,5591,477,5569,42.01,70.02
5145,2015-08-03 22:00:00,2015,8,3,22,69,0,10630,33,10587,41.55,68.14
5146,2015-08-03 23:00:00,2015,8,3,23,19,0,10783,49,10599,29.15,58.56
5147,2015-08-04 00:00:00,2015,8,3,0,19,0,10660,42,10705,27.53,54.9
5148,2015-08-04 01:00:00,2015,8,3,1,19,0,10366,15,10408,27.45,54.33
5149,2015-08-04 02:00:00,2015,8,3,2,19,0,10157,11,10131,26.76,53.72
5150,2015-08-04 03:00:00,2015,8,3,3,19,0,9975,0,10007,27.22,54.2
5151,2015-08-04 04:00:00,2015,8,3,4,20,0,9867,0,9726,29.65,58.39
5152,2015-08-04 05:00:00,2015,8,3,5,34,0,9789,18,9775,37.05,60.07
5153,2015-08-04 06:00:00,2015,8,3,6,360,0,9461,397,9606,41.88,68.03
5154,2015-08-04 07:00:00,2015,8,3,7,1166,0,8864,1224,9041,44.12,72.29
5155,2015-08-04 08:00:00,2015,8,3,8,1861,0,8974,1841,8880,45.1,74.55
5156,2015-08-04 09:00:00,2015,8,3,9,2357,0,9066,2656,9050,45.0,76.73
5157,2015-08-04 10:00:00,2015,8,3,10,2697,0,9032,3033,9129,45.6,77.45
5158,2015-08-04 11:00:00,2015,8,3,11,2723,0,8881,3337,9089,45.1,78.17
5159,2015-08-04 12:00:00,2015,8,3,12,2676,0,8891,3346,8956,43.19,76.89
5160,2015-08-04 13:00:00,2015,8,3,13,2471,0,8984,2782,8930,43.01,74.58
5161,2015-08-04 14:00:00,2015,8,3,14,2251,0,9295,2487,9196,42.95,74.25
5162,2015-08-04 15:00:00,2015,8,3,15,1935,0,9494,2032,9366,42.94,74.11
5163,2015-08-04 16:00:00,2015,8,3,16,1427,0,9435,1520,9460,44.65,74.6
5164,2015-08-04 17:00:00,2015,8,3,17,615,0,9066,766,9184,48.0,73.43
5165,2015-08-04 18:00:00,2015,8,3,18,111,0,8456,215,8579,52.69,73.65
5166,2015-08-04 19:00:00,2015,8,3,19,23,0,8032,27,8090,58.99,76.86
5167,2015-08-04 20:00:00,2015,8,3,20,22,0,7715,4,7827,55.11,75.65
5168,2015-08-04 21:00:00,2015,8,3,21,22,0,7288,6,7322,50.5,70.43
5169,2015-08-04 22:00:00,2015,8,4,22,663,0,8907,655,8757,34.0,69.34
5170,2015-08-04 23:00:00,2015,8,4,23,636,0,9616,621,9278,28.91,64.54
5171,2015-08-05 00:00:00,2015,8,4,0,633,0,10146,466,10023,27.0,57.29
5172,2015-08-05 01:00:00,2015,8,4,1,612,0,9921,466,9992,25.0,56.19
5173,2015-08-05 02:00:00,2015,8,4,2,592,0,9456,574,9611,22.05,55.63
5174,2015-08-05 03:00:00,2015,8,4,3,491,0,9527,501,9365,23.55,55.63
5175,2015-08-05 04:00:00,2015,8,4,4,276,0,9982,256,9839,30.0,62.01
5176,2015-08-05 05:00:00,2015,8,4,5,219,0,9805,320,10011,37.7,67.19
5177,2015-08-05 06:00:00,2015,8,4,6,776,0,9169,975,9374,39.25,71.6
5178,2015-08-05 07:00:00,2015,8,4,7,1956,0,9612,2276,9365,41.7,74.19
5179,2015-08-05 08:00:00,2015,8,4,8,2867,0,10293,3501,10027,39.02,75.08
5180,2015-08-05 09:00:00,2015,8,4,9,3161,0,10963,3918,10740,38.0,77.11
5181,2015-08-05 10:00:00,2015,8,4,10,3582,0,11222,3973,11109,37.7,76.88
5182,2015-08-05 11:00:00,2015,8,4,11,3653,0,11163,4058,11070,37.7,75.7
5183,2015-08-05 12:00:00,2015,8,4,12,3738,0,11071,4304,11013,35.68,72.64
5184,2015-08-05 13:00:00,2015,8,4,13,4118,0,10520,4303,10745,32.0,68.41
5185,2015-08-05 14:00:00,2015,8,4,14,4255,0,9915,4229,9923,36.8,66.71
5186,2015-08-05 15:00:00,2015,8,4,15,4155,0,9227,4077,9394,38.5,68.52
5187,2015-08-05 16:00:00,2015,8,4,16,3811,0,8339,3489,8538,41.39,70.48
5188,2015-08-05 17:00:00,2015,8,4,17,3106,0,7332,2485,7483,42.1,71.6
5189,2015-08-05 18:00:00,2015,8,4,18,1530,0,5870,1351,6303,52.56,73.35
5190,2015-08-05 19:00:00,2015,8,4,19,721,0,5346,760,4953,60.7,77.87
5191,2015-08-05 20:00:00,2015,8,4,20,502,0,5173,507,5009,60.95,77.55
5192,2015-08-05 21:00:00,2015,8,4,21,407,0,4863,411,4842,58.2,71.61
5193,2015-08-05 22:00:00,2015,8,5,22,654,0,6267,310,6312,53.75,68.49
5194,2015-08-05 23:00:00,2015,8,5,23,616,0,5681,300,5980,45.01,67.53
5195,2015-08-06 00:00:00,2015,8,5,0,594,0,4984,363,5181,43.44,61.45
5196,2015-08-06 01:00:00,2015,8,5,1,403,0,4468,308,4569,43.41,59.28
5197,2015-08-06 02:00:00,2015,8,5,2,402,0,3774,248,4033,43.01,58.23
5198,2015-08-06 03:00:00,2015,8,5,3,379,0,3269,149,3420,43.51,61.44
5199,2015-08-06 04:00:00,2015,8,5,4,329,0,3207,193,3225,46.5,66.97
5200,2015-08-06 05:00:00,2015,8,5,5,506,0,3211,460,3236,55.53,67.62
5201,2015-08-06 06:00:00,2015,8,5,6,1202,0,3128,1413,3085,59.75,70.89
5202,2015-08-06 07:00:00,2015,8,5,7,2574,0,3187,2736,3128,60.6,75.25
5203,2015-08-06 08:00:00,2015,8,5,8,3598,0,3294,3687,3350,61.6,76.37
5204,2015-08-06 09:00:00,2015,8,5,9,4104,0,3216,4206,3308,62.0,78.69
5205,2015-08-06 10:00:00,2015,8,5,10,4421,0,3343,4555,3294,62.48,78.87
5206,2015-08-06 11:00:00,2015,8,5,11,4474,0,3614,4641,3635,62.48,78.15
5207,2015-08-06 12:00:00,2015,8,5,12,4422,0,3785,4511,3756,60.7,73.99
5208,2015-08-06 13:00:00,2015,8,5,13,4220,0,4111,4195,4079,60.48,70.46
5209,2015-08-06 14:00:00,2015,8,5,14,3781,0,4752,3910,4592,60.6,69.98
5210,2015-08-06 15:00:00,2015,8,5,15,3191,0,5318,3508,5286,61.1,70.11
5211,2015-08-06 16:00:00,2015,8,5,16,2606,0,6102,2948,5815,61.0,71.14
5212,2015-08-06 17:00:00,2015,8,5,17,1810,0,7024,2026,6677,59.75,70.58
5213,2015-08-06 18:00:00,2015,8,5,18,1118,0,7052,976,7363,59.0,73.81
5214,2015-08-06 19:00:00,2015,8,5,19,576,0,6406,420,6788,61.0,79.49
5215,2015-08-06 20:00:00,2015,8,5,20,471,0,5982,319,6211,59.7,78.59
5216,2015-08-06 21:00:00,2015,8,5,21,424,0,5579,323,5722,54.58,70.68
5217,2015-08-06 22:00:00,2015,8,6,22,606,0,5506,446,5464,60.53,70.17
5218,2015-08-06 23:00:00,2015,8,6,23,605,0,5592,449,5567,51.28,68.12
5219,2015-08-07 00:00:00,2015,8,6,0,590,0,5504,381,5507,48.5,57.81
5220,2015-08-07 01:00:00,2015,8,6,1,558,0,5401,384,5465,48.5,56.49
5221,2015-08-07 02:00:00,2015,8,6,2,409,0,5269,369,5228,48.5,55.4
5222,2015-08-07 03:00:00,2015,8,6,3,227,0,5329,286,5252,48.5,55.71
5223,2015-08-07 04:00:00,2015,8,6,4,150,0,5317,239,5302,52.13,65.71
5224,2015-08-07 05:00:00,2015,8,6,5,246,0,5299,455,5314,52.34,67.11
5225,2015-08-07 06:00:00,2015,8,6,6,861,0,5132,1166,5163,59.69,72.01
5226,2015-08-07 07:00:00,2015,8,6,7,2419,0,4906,2394,4987,64.0,76.19
5227,2015-08-07 08:00:00,2015,8,6,8,4051,0,4743,3592,4797,65.1,78.16
5228,2015-08-07 09:00:00,2015,8,6,9,4718,0,4689,4451,4694,67.08,80.15
5229,2015-08-07 10:00:00,2015,8,6,10,5062,0,4887,4982,4782,68.15,80.37
5230,2015-08-07 11:00:00,2015,8,6,11,5226,0,5220,5111,5109,68.1,80.33
5231,2015-08-07 12:00:00,2015,8,6,12,5289,0,5639,5140,5580,66.54,78.92
5232,2015-08-07 13:00:00,2015,8,6,13,5104,0,6079,5014,6175,64.41,77.19
5233,2015-08-07 14:00:00,2015,8,6,14,4800,0,6357,4882,6495,64.13,75.11
5234,2015-08-07 15:00:00,2015,8,6,15,4505,0,6844,4535,6784,64.18,74.64
5235,2015-08-07 16:00:00,2015,8,6,16,4012,0,7665,3876,7500,62.5,74.08
5236,2015-08-07 17:00:00,2015,8,6,17,3207,0,8206,2975,8193,60.25,72.51
5237,2015-08-07 18:00:00,2015,8,6,18,2063,0,8325,1767,8409,60.11,71.1
5238,2015-08-07 19:00:00,2015,8,6,19,997,0,8302,865,8287,61.57,73.09
5239,2015-08-07 20:00:00,2015,8,6,20,692,0,8628,580,8540,61.11,71.6
5240,2015-08-07 21:00:00,2015,8,6,21,634,0,8541,544,8622,55.0,59.98
5241,2015-08-07 22:00:00,2015,8,7,22,30,0,6419,140,6372,52.0,60.29
5242,2015-08-07 23:00:00,2015,8,7,23,28,0,6349,107,6287,48.75,58.22
5243,2015-08-08 00:00:00,2015,8,7,0,26,0,6015,89,6025,46.94,54.42
5244,2015-08-08 01:00:00,2015,8,7,1,26,0,5970,63,5902,45.13,51.98
5245,2015-08-08 02:00:00,2015,8,7,2,26,0,5809,22,5779,44.93,51.8
5246,2015-08-08 03:00:00,2015,8,7,3,26,0,5836,10,5839,44.51,51.18
5247,2015-08-08 04:00:00,2015,8,7,4,26,0,5947,15,5932,44.51,51.27
5248,2015-08-08 05:00:00,2015,8,7,5,43,0,5646,105,5822,43.49,51.06
5249,2015-08-08 06:00:00,2015,8,7,6,176,0,5005,445,5176,45.59,54.1
5250,2015-08-08 07:00:00,2015,8,7,7,495,0,4504,877,4360,49.04,57.77
5251,2015-08-08 08:00:00,2015,8,7,8,909,0,4237,1312,4243,57.35,65.98
5252,2015-08-08 09:00:00,2015,8,7,9,1232,0,3703,1713,3938,63.24,72.15
5253,2015-08-08 10:00:00,2015,8,7,10,1456,0,3425,2045,3450,64.18,73.26
5254,2015-08-08 11:00:00,2015,8,7,11,1820,0,4000,2155,3593,65.75,75.17
5255,2015-08-08 12:00:00,2015,8,7,12,2268,0,4697,2110,4506,64.18,74.04
5256,2015-08-08 13:00:00,2015,8,7,13,2280,0,5160,2003,5199,63.29,71.58
5257,2015-08-08 14:00:00,2015,8,7,14,2314,0,5008,2183,5602,61.1,69.55
5258,2015-08-08 15:00:00,2015,8,7,15,2171,0,4558,2135,5173,58.79,67.17
5259,2015-08-08 16:00:00,2015,8,7,16,1635,0,4649,1850,4750,56.01,66.18
5260,2015-08-08 17:00:00,2015,8,7,17,959,0,4757,1329,4783,57.0,66.98
5261,2015-08-08 18:00:00,2015,8,7,18,310,0,5288,571,5251,61.1,70.9
5262,2015-08-08 19:00:00,2015,8,7,19,48,0,6042,188,5845,65.27,75.36
5263,2015-08-08 20:00:00,2015,8,7,20,26,0,7161,106,6933,64.18,76.5
5264,2015-08-08 21:00:00,2015,8,7,21,26,0,7861,115,7747,52.0,63.97
5265,2015-08-08 22:00:00,2015,8,1,22,143,0,2778,74,2790,59.31,52.65
5266,2015-08-08 23:00:00,2015,8,1,23,80,0,2418,23,2464,56.28,51.91
5267,2015-08-09 00:00:00,2015,8,1,0,45,0,1916,24,1986,53.98,55.01
5268,2015-08-09 01:00:00,2015,8,1,1,37,0,1672,17,1659,53.77,50.29
5269,2015-08-09 02:00:00,2015,8,1,2,42,0,1410,13,1436,54.27,49.28
5270,2015-08-09 03:00:00,2015,8,1,3,52,0,1145,20,1137,55.71,47.88
5271,2015-08-09 04:00:00,2015,8,1,4,51,0,1028,21,963,59.59,52.32
5272,2015-08-09 05:00:00,2015,8,1,5,53,0,956,65,935,63.03,46.17
5273,2015-08-09 06:00:00,2015,8,1,6,273,0,761,425,801,63.55,49.95
5274,2015-08-09 07:00:00,2015,8,1,7,1221,0,478,1278,559,64.55,51.65
5275,2015-08-09 08:00:00,2015,8,1,8,2904,0,295,2619,300,65.0,54.76
5276,2015-08-09 09:00:00,2015,8,1,9,4224,0,354,4124,237,64.3,55.66
5277,2015-08-09 10:00:00,2015,8,1,10,4645,0,429,4643,421,65.0,55.73
5278,2015-08-09 11:00:00,2015,8,1,11,4906,0,569,4823,531,64.55,57.32
5279,2015-08-09 12:00:00,2015,8,1,12,4942,0,804,4746,786,62.35,57.52
5280,2015-08-09 13:00:00,2015,8,1,13,4652,0,986,4641,1100,61.31,55.32
5281,2015-08-09 14:00:00,2015,8,1,14,4200,0,1195,4256,1215,61.51,55.27
5282,2015-08-09 15:00:00,2015,8,1,15,3835,0,1424,3755,1402,62.22,54.83
5283,2015-08-09 16:00:00,2015,8,1,16,3252,0,1430,2961,1517,62.22,57.2
5284,2015-08-09 17:00:00,2015,8,1,17,2037,0,1432,1883,1414,62.35,57.81
5285,2015-08-09 18:00:00,2015,8,1,18,1110,0,1448,832,1438,65.5,63.47
5286,2015-08-09 19:00:00,2015,8,1,19,585,0,1469,536,1383,67.6,75.7
5287,2015-08-09 20:00:00,2015,8,1,20,552,0,1632,508,1538,63.1,76.68
5288,2015-08-09 21:00:00,2015,8,1,21,503,0,1631,460,1676,59.59,68.58
5289,2015-08-09 22:00:00,2015,8,2,22,183,0,3774,89,3668,54.0,60.77
5290,2015-08-09 23:00:00,2015,8,2,23,122,0,3868,77,3819,47.63,56.68
5291,2015-08-10 00:00:00,2015,8,2,0,67,0,3716,29,3830,46.29,56.21
5292,2015-08-10 01:00:00,2015,8,2,1,60,0,3496,15,3585,46.29,55.5
5293,2015-08-10 02:00:00,2015,8,2,2,60,0,3517,13,3425,46.29,55.48
5294,2015-08-10 03:00:00,2015,8,2,3,60,0,3588,15,3596,46.29,55.53
5295,2015-08-10 04:00:00,2015,8,2,4,60,0,3397,14,3539,49.13,60.26
5296,2015-08-10 05:00:00,2015,8,2,5,62,0,3287,12,3326,56.8,61.78
5297,2015-08-10 06:00:00,2015,8,2,6,113,0,3183,148,3309,59.84,67.55
5298,2015-08-10 07:00:00,2015,8,2,7,845,0,2837,736,2964,61.14,73.05
5299,2015-08-10 08:00:00,2015,8,2,8,2052,0,2564,1568,2454,62.1,75.02
5300,2015-08-10 09:00:00,2015,8,2,9,3420,0,2289,2679,2387,61.86,76.2
5301,2015-08-10 10:00:00,2015,8,2,10,4242,0,1880,3482,2011,61.99,76.11
5302,2015-08-10 11:00:00,2015,8,2,11,4271,0,1476,3999,1624,61.6,75.88
5303,2015-08-10 12:00:00,2015,8,2,12,4175,0,1384,4051,1367,60.1,73.98
5304,2015-08-10 13:00:00,2015,8,2,13,4020,0,1584,3827,1567,60.01,72.93
5305,2015-08-10 14:00:00,2015,8,2,14,3834,0,2076,3323,1934,60.1,72.57
5306,2015-08-10 15:00:00,2015,8,2,15,3394,0,2390,2803,2463,60.1,72.49
5307,2015-08-10 16:00:00,2015,8,2,16,2529,0,2554,2058,2687,60.1,73.99
5308,2015-08-10 17:00:00,2015,8,2,17,1044,0,2645,1085,2623,65.0,74.02
5309,2015-08-10 18:00:00,2015,8,2,18,527,0,3274,578,3025,62.99,74.15
5310,2015-08-10 19:00:00,2015,8,2,19,470,0,3704,321,3584,61.1,77.52
5311,2015-08-10 20:00:00,2015,8,2,20,441,0,3886,268,3819,56.6,76.8
5312,2015-08-10 21:00:00,2015,8,2,21,330,0,3726,287,3856,51.0,69.78
