,ts,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
16197,2016-11-06 13:00:00,5181,0,1468,5092,1418,43.02,47.69
16198,2016-11-06 14:00:00,5154,0,1903,5061,1954,39.69,48.36
16199,2016-11-06 15:00:00,4955,0,2512,4868,2503,35.8,54.41
16200,2016-11-06 16:00:00,4613,0,3191,4466,3105,33.59,58.35
16201,2016-11-06 17:00:00,4087,0,3773,3917,3722,33.39,72.44
16202,2016-11-06 18:00:00,3378,0,4599,3296,4298,34.3,76.06
16203,2016-11-06 19:00:00,2287,0,4964,2372,4834,41.02,74.13
16204,2016-11-06 20:00:00,1103,0,4866,1303,4892,40.01,72.97
16205,2016-11-06 21:00:00,770,0,5176,824,4995,40.64,68.39
16206,2016-11-06 22:00:00,751,0,5192,688,5167,36.34,63.62
16207,2016-11-06 23:00:00,585,0,5076,529,5032,42.0,55.38
16208,2016-11-07 00:00:00,554,0,4833,518,4944,35.33,51.22
16209,2016-11-07 01:00:00,495,0,4512,523,4535,33.52,49.58
16210,2016-11-07 02:00:00,496,0,4117,525,4218,32.69,48.88
16211,2016-11-07 03:00:00,392,0,3602,476,3688,33.2,48.81
16212,2016-11-07 04:00:00,288,0,3063,340,3314,34.4,49.43
16213,2016-11-07 05:00:00,204,0,2658,244,2779,36.56,66.19
16214,2016-11-07 06:00:00,272,0,2311,349,2426,45.0,68.51
16215,2016-11-07 07:00:00,840,0,1896,1019,1999,49.01,73.24
16216,2016-11-07 08:00:00,2411,0,1563,2607,1624,50.73,70.92
16217,2016-11-07 09:00:00,3976,0,1339,3978,1383,50.0,71.5
16218,2016-11-07 10:00:00,4652,0,1378,4565,1356,46.01,68.08
16219,2016-11-07 11:00:00,4935,0,1581,4861,1619,48.03,67.4
16220,2016-11-07 12:00:00,5100,0,1988,5063,1941,50.0,66.8
16221,2016-11-07 13:00:00,5068,0,2787,5048,2624,47.1,65.21
16222,2016-11-07 14:00:00,4981,0,3584,4922,3437,44.01,64.85
16223,2016-11-07 15:00:00,4730,0,4264,4673,4182,42.69,64.76
16224,2016-11-07 16:00:00,4372,0,4794,4393,4751,42.86,66.66
16225,2016-11-07 17:00:00,3842,0,5429,3862,5410,41.23,77.69
16226,2016-11-07 18:00:00,3166,0,6165,3050,6056,39.44,74.88
16227,2016-11-07 19:00:00,2093,0,6292,1905,6303,40.1,74.92
16228,2016-11-07 20:00:00,993,0,6315,1068,6454,44.57,73.42
16229,2016-11-07 21:00:00,658,0,5991,782,6217,46.01,67.52
16230,2016-11-07 22:00:00,631,0,5581,651,5685,42.0,65.1
16231,2016-11-07 23:00:00,424,0,10894,430,11020,35.42,56.93
16232,2016-11-08 00:00:00,411,0,10583,403,10592,30.69,53.54
16233,2016-11-08 01:00:00,317,0,10415,380,10354,27.4,50.68
16234,2016-11-08 02:00:00,220,0,10388,304,10340,26.9,48.42
16235,2016-11-08 03:00:00,178,0,10426,264,10328,26.9,48.15
16236,2016-11-08 04:00:00,141,0,9966,151,10064,27.2,50.43
16237,2016-11-08 05:00:00,66,0,9817,89,9724,30.99,62.17
16238,2016-11-08 06:00:00,90,0,9692,132,9764,32.19,64.19
16239,2016-11-08 07:00:00,581,0,9012,681,9162,39.0,69.56
16240,2016-11-08 08:00:00,1727,0,8938,2220,8772,42.69,68.76
16241,2016-11-08 09:00:00,3791,0,8829,3852,9035,42.89,67.55
16242,2016-11-08 10:00:00,4654,0,8500,4448,8490,42.89,65.68
16243,2016-11-08 11:00:00,4991,0,8277,4932,8272,43.69,64.21
16244,2016-11-08 12:00:00,5114,0,7786,5199,7908,45.1,64.37
16245,2016-11-08 13:00:00,5126,0,7451,5144,7475,45.38,60.79
16246,2016-11-08 14:00:00,5046,0,7292,5009,7285,43.69,56.55
16247,2016-11-08 15:00:00,4785,0,7125,4746,7182,44.03,56.7
16248,2016-11-08 16:00:00,4446,0,7196,4349,7139,44.01,64.44
16249,2016-11-08 17:00:00,3984,0,7347,3766,7349,43.09,68.65
16250,2016-11-08 18:00:00,3159,0,7676,2915,7599,42.2,70.02
16251,2016-11-08 19:00:00,1652,0,8060,1658,8003,43.69,70.28
16252,2016-11-08 20:00:00,807,0,8393,851,8371,46.94,67.26
16253,2016-11-08 21:00:00,663,0,8618,664,8651,45.38,60.99
16254,2016-11-08 22:00:00,650,0,8378,614,8515,42.0,52.4
16255,2016-11-08 23:00:00,600,0,2315,464,2308,37.36,47.73
16256,2016-11-09 00:00:00,527,0,2191,432,2241,37.69,47.21
16257,2016-11-09 01:00:00,489,0,2185,363,2116,37.48,44.1
16258,2016-11-09 02:00:00,449,0,1999,312,2063,37.69,41.56
16259,2016-11-09 03:00:00,381,0,1723,264,1788,37.48,40.47
16260,2016-11-09 04:00:00,269,0,1553,155,1600,37.48,45.96
16261,2016-11-09 05:00:00,227,0,1388,143,1438,38.12,48.22
16262,2016-11-09 06:00:00,193,0,1230,162,1289,38.2,52.59
16263,2016-11-09 07:00:00,398,0,1178,499,1132,38.12,61.63
16264,2016-11-09 08:00:00,1322,0,1041,1506,1055,43.0,62.98
16265,2016-11-09 09:00:00,2940,0,1111,2801,1054,43.1,63.03
16266,2016-11-09 10:00:00,4094,0,1310,4093,1257,43.07,61.42
16267,2016-11-09 11:00:00,4572,0,1380,4515,1505,41.43,62.8
16268,2016-11-09 12:00:00,4707,0,1671,4839,1649,43.0,63.05
16269,2016-11-09 13:00:00,4738,0,1934,4812,2018,41.43,60.01
16270,2016-11-09 14:00:00,4760,0,2269,4658,2231,38.0,59.94
16271,2016-11-09 15:00:00,4630,0,2616,4303,2620,37.36,62.18
16272,2016-11-09 16:00:00,4197,0,2891,3818,2908,37.0,64.58
16273,2016-11-09 17:00:00,3358,0,3171,3073,3155,37.4,70.11
16274,2016-11-09 18:00:00,1965,0,3356,2020,3327,40.0,73.46
16275,2016-11-09 19:00:00,920,0,3396,952,3392,46.69,74.75
16276,2016-11-09 20:00:00,646,0,3495,494,3519,49.32,72.26
16277,2016-11-09 21:00:00,594,0,3376,529,3531,47.87,66.26
16278,2016-11-09 22:00:00,526,0,3389,425,3474,45.6,64.45
16279,2016-11-09 23:00:00,123,0,2083,116,2004,58.69,61.43
16280,2016-11-10 00:00:00,107,0,2255,96,2074,53.58,56.43
16281,2016-11-10 01:00:00,54,0,2533,45,2409,50.0,52.82
16282,2016-11-10 02:00:00,51,0,2749,11,2655,45.94,49.5
16283,2016-11-10 03:00:00,47,0,3060,17,2890,46.12,49.73
16284,2016-11-10 04:00:00,47,0,3398,18,3247,51.4,54.31
16285,2016-11-10 05:00:00,47,0,3639,15,3556,59.07,63.93
16286,2016-11-10 06:00:00,57,0,3495,15,3519,60.0,69.85
16287,2016-11-10 07:00:00,142,0,3330,171,3391,61.03,73.46
16288,2016-11-10 08:00:00,1030,0,2659,993,2887,62.0,71.7
16289,2016-11-10 09:00:00,2263,0,2053,2326,2280,61.3,70.64
16290,2016-11-10 10:00:00,3343,0,1991,3923,1943,60.0,69.14
16291,2016-11-10 11:00:00,3833,0,2211,4512,2118,60.0,69.27
16292,2016-11-10 12:00:00,4121,0,2634,4670,2525,59.69,68.77
16293,2016-11-10 13:00:00,4284,0,2971,4533,2917,57.05,65.68
16294,2016-11-10 14:00:00,4344,0,3117,4322,3025,56.01,65.47
16295,2016-11-10 15:00:00,4116,0,3362,3947,3202,55.46,65.29
16296,2016-11-10 16:00:00,3577,0,3495,3337,3409,56.65,70.74
16297,2016-11-10 17:00:00,2448,0,3478,2423,3488,57.56,76.6
16298,2016-11-10 18:00:00,962,0,3733,1190,3656,59.0,78.14
16299,2016-11-10 19:00:00,507,0,3655,571,3687,62.69,78.3
16300,2016-11-10 20:00:00,287,0,3902,267,3870,61.19,74.6
16301,2016-11-10 21:00:00,189,0,4284,143,4155,56.02,66.88
16302,2016-11-10 22:00:00,92,0,4929,77,4711,53.69,64.19
16303,2016-11-10 23:00:00,50,0,4430,12,4668,59.58,63.93
16304,2016-11-11 00:00:00,51,0,4198,13,4322,54.41,59.62
16305,2016-11-11 01:00:00,50,0,4352,12,4282,48.69,53.62
16306,2016-11-11 02:00:00,51,0,4553,11,4462,47.94,52.21
16307,2016-11-11 03:00:00,50,0,4847,10,4744,47.34,51.77
16308,2016-11-11 04:00:00,51,0,4840,10,4913,48.44,52.82
16309,2016-11-11 05:00:00,48,0,4909,11,4908,55.24,60.78
16310,2016-11-11 06:00:00,56,0,5014,19,5023,61.07,65.62
16311,2016-11-11 07:00:00,431,0,4823,358,4838,68.05,73.86
16312,2016-11-11 08:00:00,1545,0,4249,1237,4435,67.69,73.3
16313,2016-11-11 09:00:00,2755,0,3727,2380,3935,67.64,73.38
16314,2016-11-11 10:00:00,3644,0,3744,3378,3767,66.8,72.69
16315,2016-11-11 11:00:00,3876,0,4128,3713,3945,63.7,69.43
16316,2016-11-11 12:00:00,3841,0,4705,3737,4480,60.91,66.59
16317,2016-11-11 13:00:00,3536,0,4845,3388,4825,63.27,69.34
16318,2016-11-11 14:00:00,2982,0,5123,2880,4994,63.01,68.8
16319,2016-11-11 15:00:00,2111,0,5161,2005,5179,64.26,70.01
16320,2016-11-11 16:00:00,636,0,5072,998,5092,66.57,73.45
16321,2016-11-11 17:00:00,154,0,5258,336,5274,68.56,77.78
16322,2016-11-11 18:00:00,103,0,5495,55,5417,69.51,78.65
16323,2016-11-11 19:00:00,100,0,5004,23,5246,68.96,77.92
16324,2016-11-11 20:00:00,68,0,4562,25,4611,65.69,72.54
16325,2016-11-11 21:00:00,46,0,4477,27,4468,63.45,69.22
16326,2016-11-11 22:00:00,46,0,4190,20,4283,58.72,64.21
16327,2016-11-11 23:00:00,59,0,2845,6,2700,65.0,66.31
16328,2016-11-12 00:00:00,59,0,2942,3,2925,62.39,63.99
16329,2016-11-12 01:00:00,59,0,3007,3,2951,58.23,62.13
16330,2016-11-12 02:00:00,59,0,3046,1,3057,54.69,56.63
16331,2016-11-12 03:00:00,59,0,2926,10,2953,51.5,54.26
16332,2016-11-12 04:00:00,59,0,3063,8,3033,51.49,53.68
16333,2016-11-12 05:00:00,59,0,3006,10,3051,48.55,54.32
16334,2016-11-12 06:00:00,66,0,2887,17,2865,51.68,55.97
16335,2016-11-12 07:00:00,93,0,3015,90,2942,53.35,61.05
16336,2016-11-12 08:00:00,580,0,2898,614,3007,58.58,63.29
16337,2016-11-12 09:00:00,1400,0,2537,1457,2721,62.48,63.32
16338,2016-11-12 10:00:00,2177,0,2313,2108,2369,62.69,64.24
16339,2016-11-12 11:00:00,2685,0,2103,2551,2123,62.51,67.65
16340,2016-11-12 12:00:00,2826,0,2028,2797,2022,63.65,64.55
16341,2016-11-12 13:00:00,2824,0,1926,2873,1968,62.55,65.66
16342,2016-11-12 14:00:00,2707,0,1863,2508,1897,60.15,63.67
16343,2016-11-12 15:00:00,2001,0,1780,1718,1838,60.0,65.05
16344,2016-11-12 16:00:00,841,0,1822,871,1800,63.1,71.0
16345,2016-11-12 17:00:00,183,0,2045,248,2024,68.36,77.71
16346,2016-11-12 18:00:00,95,0,2275,133,2254,70.0,78.7
16347,2016-11-12 19:00:00,88,0,2540,13,2496,68.89,76.33
16348,2016-11-12 20:00:00,59,0,2709,6,2718,68.75,74.87
16349,2016-11-12 21:00:00,59,0,2862,2,2803,67.5,67.98
16350,2016-11-12 22:00:00,60,0,2998,1,2931,64.2,62.61
16351,2016-11-12 23:00:00,61,0,2255,16,2207,59.58,64.71
16352,2016-11-13 00:00:00,56,0,2454,12,2433,55.59,61.49
16353,2016-11-13 01:00:00,35,0,2662,16,2606,49.1,55.76
16354,2016-11-13 02:00:00,35,0,3128,21,2998,46.51,52.81
16355,2016-11-13 03:00:00,35,0,3631,17,3487,45.01,51.39
16356,2016-11-13 04:00:00,35,0,4176,17,4004,44.8,51.26
16357,2016-11-13 05:00:00,35,0,4354,11,4425,44.51,50.72
16358,2016-11-13 06:00:00,42,0,4568,20,4570,44.8,51.37
16359,2016-11-13 07:00:00,169,0,4905,227,4774,44.44,52.02
16360,2016-11-13 08:00:00,1006,0,5018,931,4964,45.75,53.18
16361,2016-11-13 09:00:00,1870,0,5326,1823,5259,53.68,59.32
16362,2016-11-13 10:00:00,2643,0,5940,2502,5749,56.1,61.42
16363,2016-11-13 11:00:00,2923,0,6512,2991,6409,55.72,61.02
16364,2016-11-13 12:00:00,3076,0,6791,3169,6824,52.9,58.14
16365,2016-11-13 13:00:00,3069,0,6761,2941,6899,47.64,53.68
16366,2016-11-13 14:00:00,3003,0,6949,2527,6878,45.65,51.75
16367,2016-11-13 15:00:00,2466,0,7235,1907,7138,45.51,51.33
16368,2016-11-13 16:00:00,1151,0,7590,1115,7514,57.57,62.97
16369,2016-11-13 17:00:00,218,0,8242,354,8064,64.17,70.8
16370,2016-11-13 18:00:00,75,0,8469,107,8509,66.57,72.5
16371,2016-11-13 19:00:00,51,0,8997,44,8800,65.5,71.5
16372,2016-11-13 20:00:00,35,0,9193,45,8975,59.5,65.81
16373,2016-11-13 21:00:00,34,0,9367,32,9189,58.23,63.28
16374,2016-11-13 22:00:00,34,0,9399,2,9241,54.65,60.12
16375,2016-11-13 23:00:00,34,0,9571,1,9513,49.21,53.73
16376,2016-11-14 00:00:00,34,0,9451,1,9421,47.32,52.09
16377,2016-11-14 01:00:00,31,0,9301,1,9355,43.51,48.24
16378,2016-11-14 02:00:00,25,0,9352,1,9255,38.86,43.7
16379,2016-11-14 03:00:00,24,0,9571,6,9506,36.45,42.22
16380,2016-11-14 04:00:00,25,0,9672,6,9667,43.92,48.8
16381,2016-11-14 05:00:00,25,0,9892,7,9760,47.94,52.31
16382,2016-11-14 06:00:00,32,0,9888,17,9952,57.17,61.24
16383,2016-11-14 07:00:00,322,0,9984,319,9845,60.69,67.18
16384,2016-11-14 08:00:00,1440,0,9886,1180,9919,60.0,65.89
16385,2016-11-14 09:00:00,2813,0,9916,2372,9791,59.56,64.94
16386,2016-11-14 10:00:00,3686,0,10291,3688,10050,58.23,63.63
16387,2016-11-14 11:00:00,3740,0,10159,3832,10065,57.57,63.16
16388,2016-11-14 12:00:00,3796,0,9781,3994,9833,58.23,64.32
16389,2016-11-14 13:00:00,3880,0,9568,3824,9475,57.57,63.75
16390,2016-11-14 14:00:00,3683,0,9460,3310,9400,57.16,63.09
16391,2016-11-14 15:00:00,2994,0,9495,2576,9468,57.23,63.62
16392,2016-11-14 16:00:00,1433,0,9389,1473,9424,59.69,66.16
16393,2016-11-14 17:00:00,463,0,9378,501,9350,65.2,72.57
16394,2016-11-14 18:00:00,241,0,9375,196,9381,66.57,73.53
16395,2016-11-14 19:00:00,138,0,9671,114,9425,65.94,72.83
16396,2016-11-14 20:00:00,55,0,9997,32,9774,64.15,71.03
16397,2016-11-14 21:00:00,36,0,10241,20,10099,58.36,64.15
16398,2016-11-14 22:00:00,37,0,10209,9,10185,53.29,58.09
16399,2016-11-14 23:00:00,28,0,9978,12,10038,49.44,54.62
16400,2016-11-15 00:00:00,27,0,9859,12,9854,48.56,54.16
16401,2016-11-15 01:00:00,27,0,9373,10,9486,47.0,52.45
16402,2016-11-15 02:00:00,27,0,8934,11,9034,43.8,49.22
16403,2016-11-15 03:00:00,27,0,8887,2,8728,43.71,48.51
16404,2016-11-15 04:00:00,27,0,8778,6,8795,48.19,53.19
16405,2016-11-15 05:00:00,27,0,8435,6,8536,57.57,61.86
16406,2016-11-15 06:00:00,36,0,7994,15,8039,62.98,67.25
16407,2016-11-15 07:00:00,343,0,7840,333,7713,65.48,71.54
16408,2016-11-15 08:00:00,1594,0,7146,1284,7292,63.69,69.28
16409,2016-11-15 09:00:00,3109,0,6547,2570,6657,63.65,69.24
16410,2016-11-15 10:00:00,4020,0,6123,3851,6249,61.7,67.36
16411,2016-11-15 11:00:00,4105,0,5616,4148,5823,63.0,68.54
16412,2016-11-15 12:00:00,4039,0,5483,4211,5356,63.4,68.92
16413,2016-11-15 13:00:00,3922,0,5408,3935,5426,61.2,66.82
16414,2016-11-15 14:00:00,3712,0,5351,3581,5343,60.69,66.17
16415,2016-11-15 15:00:00,3044,0,5427,2659,5415,60.69,66.28
16416,2016-11-15 16:00:00,1439,0,5093,1463,5235,64.44,70.36
16417,2016-11-15 17:00:00,395,0,5161,489,5010,68.0,76.16
16418,2016-11-15 18:00:00,157,0,5351,197,5201,68.56,76.5
16419,2016-11-15 19:00:00,91,0,5263,40,5210,68.69,76.3
16420,2016-11-15 20:00:00,43,0,5129,26,5126,68.33,74.94
16421,2016-11-15 21:00:00,42,0,4867,11,4879,65.69,71.52
16422,2016-11-15 22:00:00,42,0,4485,10,4475,59.43,64.8
16423,2016-11-15 23:00:00,42,0,3966,60,4068,57.57,63.07
16424,2016-11-16 00:00:00,42,0,3452,58,3506,54.8,60.13
16425,2016-11-16 01:00:00,42,0,3044,58,3059,49.23,54.28
16426,2016-11-16 02:00:00,41,0,2860,57,2783,49.12,54.01
16427,2016-11-16 03:00:00,42,0,2599,56,2672,49.39,54.56
16428,2016-11-16 04:00:00,41,0,2399,55,2497,53.77,59.28
16429,2016-11-16 05:00:00,42,0,2276,52,2330,66.6,71.05
16430,2016-11-16 06:00:00,51,0,2214,56,2201,71.8,76.58
16431,2016-11-16 07:00:00,346,0,2222,367,2140,70.15,76.65
16432,2016-11-16 08:00:00,1583,0,1987,1368,2124,69.0,75.33
16433,2016-11-16 09:00:00,2989,0,1616,2793,1721,68.56,75.3
16434,2016-11-16 10:00:00,3969,0,1644,3923,1544,67.86,73.22
16435,2016-11-16 11:00:00,4173,0,1626,4138,1618,66.5,71.86
16436,2016-11-16 12:00:00,4178,0,1509,4300,1598,67.49,72.92
16437,2016-11-16 13:00:00,4123,0,1486,3976,1529,67.78,73.25
16438,2016-11-16 14:00:00,3907,0,1528,3585,1546,67.5,72.81
16439,2016-11-16 15:00:00,3125,0,1508,2768,1603,67.49,72.88
16440,2016-11-16 16:00:00,1456,0,1527,1557,1531,67.94,76.66
16441,2016-11-16 17:00:00,509,0,1641,580,1624,69.9,80.46
16442,2016-11-16 18:00:00,231,0,1747,232,1749,70.5,80.3
16443,2016-11-16 19:00:00,191,0,1824,157,1834,70.5,80.43
16444,2016-11-16 20:00:00,98,0,1724,85,1817,68.0,74.39
16445,2016-11-16 21:00:00,81,0,1705,62,1699,60.56,66.06
16446,2016-11-16 22:00:00,42,0,1949,38,1826,57.0,62.87
16447,2016-11-16 23:00:00,37,0,2147,25,2072,65.0,70.06
16448,2016-11-17 00:00:00,35,0,2185,24,2202,58.8,63.22
16449,2016-11-17 01:00:00,35,0,2008,2,2085,56.17,60.71
16450,2016-11-17 02:00:00,35,0,1923,1,1928,54.0,58.7
16451,2016-11-17 03:00:00,34,0,1843,1,1883,51.4,55.93
16452,2016-11-17 04:00:00,34,0,1840,4,1832,56.0,60.68
16453,2016-11-17 05:00:00,34,0,1796,5,1827,60.9,65.21
16454,2016-11-17 06:00:00,42,0,1782,10,1751,69.0,73.01
16455,2016-11-17 07:00:00,348,0,1652,316,1674,69.53,76.47
16456,2016-11-17 08:00:00,1611,0,1245,1291,1431,68.19,75.13
16457,2016-11-17 09:00:00,2993,0,693,2690,932,67.49,72.77
16458,2016-11-17 10:00:00,3953,0,507,3897,561,66.32,71.49
16459,2016-11-17 11:00:00,4167,0,500,4060,487,63.32,68.8
16460,2016-11-17 12:00:00,4126,0,656,4210,619,63.6,69.09
16461,2016-11-17 13:00:00,4029,0,947,3955,872,63.01,68.78
16462,2016-11-17 14:00:00,3784,0,1344,3549,1264,61.6,67.12
16463,2016-11-17 15:00:00,3014,0,1527,2732,1664,60.07,66.05
16464,2016-11-17 16:00:00,1363,0,1761,1439,1756,67.49,73.3
16465,2016-11-17 17:00:00,359,0,2422,387,2309,68.72,80.81
16466,2016-11-17 18:00:00,152,0,3223,124,3036,69.5,83.07
16467,2016-11-17 19:00:00,87,0,3731,42,3639,67.19,73.88
16468,2016-11-17 20:00:00,50,0,4011,32,4060,59.56,66.4
16469,2016-11-17 21:00:00,36,0,4226,11,4302,56.44,62.73
16470,2016-11-17 22:00:00,37,0,4312,10,4429,50.14,56.21
16471,2016-11-17 23:00:00,39,0,4548,10,4484,53.7,59.56
16472,2016-11-18 00:00:00,38,0,5038,11,4899,48.69,54.49
16473,2016-11-18 01:00:00,38,0,5313,25,5285,44.09,49.7
16474,2016-11-18 02:00:00,39,0,5282,25,5364,43.66,49.26
16475,2016-11-18 03:00:00,39,0,5220,25,5252,43.11,48.18
16476,2016-11-18 04:00:00,39,0,5164,23,5206,43.36,48.79
16477,2016-11-18 05:00:00,39,0,4982,13,5053,49.67,55.65
16478,2016-11-18 06:00:00,52,0,4848,20,4939,63.65,67.33
16479,2016-11-18 07:00:00,263,0,4417,272,4539,67.82,74.33
16480,2016-11-18 08:00:00,1159,0,4037,1028,4045,67.3,73.93
16481,2016-11-18 09:00:00,2047,0,3759,2062,3772,67.0,73.63
16482,2016-11-18 10:00:00,2818,0,3966,2727,3795,66.57,72.22
16483,2016-11-18 11:00:00,2980,0,4150,2854,4101,63.32,69.1
16484,2016-11-18 12:00:00,2803,0,4375,2821,4238,63.05,68.61
16485,2016-11-18 13:00:00,2489,0,4714,2549,4526,61.82,67.49
16486,2016-11-18 14:00:00,1987,0,4696,2063,4775,59.32,64.89
16487,2016-11-18 15:00:00,1188,0,4412,1349,4645,59.28,65.22
16488,2016-11-18 16:00:00,420,0,4222,579,4337,66.3,72.32
16489,2016-11-18 17:00:00,167,0,4603,203,4470,67.9,77.81
16490,2016-11-18 18:00:00,95,0,4851,51,4786,67.89,77.4
16491,2016-11-18 19:00:00,52,0,4914,11,4872,64.33,70.96
16492,2016-11-18 20:00:00,34,0,4820,9,4836,59.0,65.62
16493,2016-11-18 21:00:00,24,0,5040,13,4937,57.57,63.62
16494,2016-11-18 22:00:00,24,0,4916,2,5018,50.77,56.97
16495,2016-11-18 23:00:00,23,0,4656,27,4814,59.5,64.51
16496,2016-11-19 00:00:00,23,0,4555,29,4523,56.1,61.56
16497,2016-11-19 01:00:00,20,0,4555,29,4577,49.44,55.43
16498,2016-11-19 02:00:00,20,0,4413,27,4515,48.54,54.79
16499,2016-11-19 03:00:00,20,0,4185,28,4332,48.39,54.33
16500,2016-11-19 04:00:00,20,0,3992,28,4120,48.19,53.91
16501,2016-11-19 05:00:00,20,0,3823,21,3917,48.4,54.6
16502,2016-11-19 06:00:00,27,0,3839,27,3857,52.2,58.44
16503,2016-11-19 07:00:00,140,0,3756,243,3760,56.08,62.19
16504,2016-11-19 08:00:00,845,0,3478,1043,3565,60.0,65.29
16505,2016-11-19 09:00:00,1728,0,3351,2169,3393,63.0,68.31
16506,2016-11-19 10:00:00,2697,0,3840,2752,3699,59.29,65.4
16507,2016-11-19 11:00:00,3264,0,4712,3247,4436,57.16,63.2
16508,2016-11-19 12:00:00,3369,0,5735,3442,5383,55.44,61.64
16509,2016-11-19 13:00:00,3304,0,6706,3365,6506,50.0,57.29
16510,2016-11-19 14:00:00,3052,0,7589,2919,7445,46.94,53.7
16511,2016-11-19 15:00:00,2427,0,8352,2044,8183,46.98,54.51
16512,2016-11-19 16:00:00,1093,0,8713,974,8766,56.08,61.93
16513,2016-11-19 17:00:00,214,0,9242,313,9364,59.0,65.67
16514,2016-11-19 18:00:00,86,0,9268,123,9526,58.78,65.48
16515,2016-11-19 19:00:00,46,0,9110,76,9270,56.0,62.8
16516,2016-11-19 20:00:00,32,0,9026,48,9067,49.62,56.87
16517,2016-11-19 21:00:00,32,0,9361,41,9322,48.4,55.65
16518,2016-11-19 22:00:00,29,0,8978,36,9204,45.34,52.36
16519,2016-11-19 23:00:00,26,0,8941,5,8908,44.7,53.0
16520,2016-11-20 00:00:00,24,0,9426,6,9253,42.11,50.28
16521,2016-11-20 01:00:00,24,0,9575,7,9500,34.96,43.55
16522,2016-11-20 02:00:00,24,0,9730,1,9646,29.99,39.55
16523,2016-11-20 03:00:00,24,0,9546,1,9553,25.0,33.15
16524,2016-11-20 04:00:00,24,0,9362,0,9405,25.99,34.77
16525,2016-11-20 05:00:00,24,0,9298,1,9221,29.9,37.96
16526,2016-11-20 06:00:00,31,0,9205,4,9307,32.0,40.44
16527,2016-11-20 07:00:00,66,0,9095,107,9150,33.78,42.3
16528,2016-11-20 08:00:00,257,0,9262,382,9097,41.11,50.85
16529,2016-11-20 09:00:00,466,0,9972,633,9748,43.11,51.83
16530,2016-11-20 10:00:00,656,0,10283,704,10205,44.11,51.98
16531,2016-11-20 11:00:00,873,0,11296,767,10926,44.9,53.37
16532,2016-11-20 12:00:00,746,0,12101,772,11849,44.09,51.43
16533,2016-11-20 13:00:00,652,0,12587,750,12455,42.11,49.6
16534,2016-11-20 14:00:00,430,0,12803,525,12817,36.4,45.74
16535,2016-11-20 15:00:00,183,0,12532,315,12627,34.99,45.13
16536,2016-11-20 16:00:00,45,0,12290,126,12298,44.09,52.59
16537,2016-11-20 17:00:00,35,0,12227,13,12163,50.0,57.28
16538,2016-11-20 18:00:00,34,0,12440,0,12380,55.0,61.84
16539,2016-11-20 19:00:00,34,0,12674,0,12542,51.67,58.83
16540,2016-11-20 20:00:00,24,0,12939,1,12838,51.0,58.18
16541,2016-11-20 21:00:00,24,0,13255,0,13132,49.84,56.66
16542,2016-11-20 22:00:00,24,0,13628,0,13432,44.9,52.09
16543,2016-11-20 23:00:00,24,0,13521,40,13498,18.47,28.36
16544,2016-11-21 00:00:00,24,0,14098,38,13913,12.99,22.5
16545,2016-11-21 01:00:00,25,0,14442,33,14274,13.68,23.4
16546,2016-11-21 02:00:00,24,0,14631,27,14599,14.58,23.83
16547,2016-11-21 03:00:00,24,0,13810,25,13793,10.88,20.32
16548,2016-11-21 04:00:00,24,0,13656,16,13685,20.0,28.11
16549,2016-11-21 05:00:00,24,0,13841,7,13742,35.0,43.18
16550,2016-11-21 06:00:00,31,0,14016,4,13960,46.4,53.06
16551,2016-11-21 07:00:00,39,0,13836,89,13867,49.4,57.51
16552,2016-11-21 08:00:00,232,0,13512,378,13844,48.04,55.62
16553,2016-11-21 09:00:00,543,0,12189,727,12773,48.7,55.62
16554,2016-11-21 10:00:00,743,0,10718,1000,11386,48.7,55.76
16555,2016-11-21 11:00:00,971,0,10380,1085,10412,48.29,55.72
16556,2016-11-21 12:00:00,1125,0,9521,1064,9895,48.5,55.63
16557,2016-11-21 13:00:00,1001,0,8354,1109,8807,48.7,56.27
16558,2016-11-21 14:00:00,773,0,7508,860,7785,48.1,55.35
16559,2016-11-21 15:00:00,462,0,6156,551,6622,50.0,57.63
16560,2016-11-21 16:00:00,160,0,5019,195,5348,57.57,64.65
16561,2016-11-21 17:00:00,38,0,4517,11,4640,66.0,75.87
16562,2016-11-21 18:00:00,28,0,4075,1,4275,67.0,75.44
16563,2016-11-21 19:00:00,28,0,3708,5,3808,67.49,75.55
16564,2016-11-21 20:00:00,19,0,3594,2,3542,67.49,74.42
16565,2016-11-21 21:00:00,19,0,3166,2,3273,64.1,70.18
16566,2016-11-21 22:00:00,20,0,2645,1,2784,59.7,65.19
16567,2016-11-21 23:00:00,19,0,2118,1,2273,58.94,64.04
16568,2016-11-22 00:00:00,20,0,1696,0,1787,57.13,62.92
16569,2016-11-22 01:00:00,19,0,1264,1,1346,55.5,61.38
16570,2016-11-22 02:00:00,19,0,1058,2,1009,55.59,61.61
16571,2016-11-22 03:00:00,19,0,860,2,900,55.59,61.48
16572,2016-11-22 04:00:00,20,0,653,3,654,57.13,62.74
16573,2016-11-22 05:00:00,19,0,622,2,596,60.44,65.58
16574,2016-11-22 06:00:00,26,0,619,4,536,65.48,69.58
16575,2016-11-22 07:00:00,36,0,778,80,739,68.23,74.62
16576,2016-11-22 08:00:00,131,0,758,351,746,67.3,73.71
